(2025-01-08 07:09:03,665) | root| INFO | => ----------------------the user open the app-------------------------------------
(2025-01-08 07:25:45,624) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,626) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,626) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,626) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,626) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,628) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,628) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,629) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,629) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,631) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,631) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,632) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,632) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,633) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,633) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,635) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,635) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,636) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,636) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,638) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,638) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,638) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,638) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,640) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,641) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,641) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,642) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,643) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,643) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,645) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,645) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,646) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,646) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,649) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,649) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,650) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,650) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,651) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,652) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,653) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,653) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,653) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,653) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,655) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,655) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,656) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,656) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,657) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,657) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,658) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,658) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,660) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,660) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,660) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,660) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,661) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,661) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,663) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,663) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,664) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,664) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,666) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,666) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,667) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,667) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,668) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,668) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,669) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,669) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,670) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,670) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,672) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,672) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,674) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,674) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,675) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,675) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,676) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,676) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,677) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,677) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,678) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,678) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,680) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,680) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,681) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,681) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,684) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,684) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,687) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,687) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,690) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,690) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,691) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,692) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,693) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,693) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,694) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,694) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,697) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,697) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,699) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,699) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,700) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,700) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,702) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,702) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,705) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,705) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,707) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,707) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,709) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,709) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,710) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,710) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,711) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,711) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,712) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,712) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,715) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,715) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,717) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,717) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,719) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,719) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,722) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,722) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,723) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,723) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,726) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,726) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,727) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,727) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,729) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,729) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,731) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,731) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,732) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,732) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,734) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,734) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,735) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,735) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,738) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,738) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,740) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,740) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,741) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,741) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,745) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,745) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,747) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,747) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,749) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,749) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,752) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,753) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,754) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,754) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,756) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,756) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,758) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,758) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,764) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,764) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,767) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,767) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,770) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,770) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,777) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,777) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,780) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,781) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,808) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,808) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,811) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,812) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,812) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,812) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,818) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,818) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,821) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,821) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,826) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,826) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,830) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,830) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,833) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,833) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,838) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,838) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,840) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,841) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,843) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,843) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,849) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:45,850) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:45,852) | root| INFO | => here in the widget number : 0
